event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,Q63985823,archery at the 2020 Summer Olympics – men's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Mete_Gazoz,Q20988356,Mete Gazoz,https://en.wikipedia.org/wiki/Turkey_at_the_2020_Summer_Olympics,Q42914036,Turkey at the 2020 Summer Olympics,Q43,Turkey,1999-06-08,Q6581097,male,Q406,Istanbul,"41.01,28.960277777778",41.01,28.960277777778,Q534799,Istanbul Province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,Q63985823,archery at the 2020 Summer Olympics – men's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Mauro_Nespoli,Q670425,Mauro Nespoli,https://en.wikipedia.org/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1987-11-22,Q6581097,male,Q39981,Voghera,"44.9925,9.0091666666667",44.9925,9.0091666666667,Q16231,Province of Pavia,IT,Italy,ITC,NORD-OVEST,ITC4,Lombardia,10027602,398779.09,ITC48,Pavia,540376,13668.92
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_individual,Q63985823,archery at the 2020 Summer Olympics – men's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Takaharu_Furukawa,Q276094,Takaharu Furukawa,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1984-08-09,Q6581097,male,Q146790,Aomori,"40.822222222222,140.7475",40.822222222222,140.7475,Q71699,Aomori Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Kim_Woo-jin_(archer),Q11739253,Kim Woo-Jin,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1992-06-20,Q6581097,male,Q50309,Okcheon County,"36.300833333333,127.56861111111",36.300833333333,127.56861111111,Q41066,North Chungcheong Province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Oh_Jin-hyek,Q488908,Oh Jin-hyek,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1981-08-15,Q6581097,male,Q42088,Nonsan,"36.203888888889,127.08472222222",36.203888888889,127.08472222222,Q41070,South Chungcheong Province,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Kim_Je-deok,Q107619893,Kim Je-deok,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2004-04-12,Q6581097,male,Q41154,North Gyeongsang Province,"36.25,128.75",36.25,128.75,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Deng_Yu-cheng,Q107620836,Deng Yu-cheng,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,1999-04-25,Q6581097,male,Q1867,Taipei,"25.047777777778,121.53194444444",25.047777777778,121.53194444444,Q865,Taiwan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Tang_Chih-chun,Q56447903,Tang Chih-chun,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,2001-03-16,Q6581097,male,Q24287568,Taipei County,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Wei_Chun-heng,Q23770477,Wei Chun-heng,https://en.wikipedia.org/wiki/Chinese_Taipei_at_the_2020_Summer_Olympics,Q42913844,Chinese Taipei at the 2020 Summer Olympics,Q865,Taiwan,1994-07-06,Q6581097,male,Q1867,Taipei,"25.047777777778,121.53194444444",25.047777777778,121.53194444444,Q865,Taiwan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Takaharu_Furukawa,Q276094,Takaharu Furukawa,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1984-08-09,Q6581097,male,Q146790,Aomori,"40.822222222222,140.7475",40.822222222222,140.7475,Q71699,Aomori Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Yuki_Kawata,Q23770481,Yuki Kawata,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1997-06-16,Q6581097,male,Q617375,Hiroshima Prefecture,"34.396472222222,132.45975",34.396472222222,132.45975,Q17,Japan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team,Q63985811,archery at the 2020 Summer Olympics – men's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Hiroki_Muto,Q107638795,Hiroki Muto,https://en.wikipedia.org/wiki/Japan_at_the_2020_Summer_Olympics,Q42914581,Japan at the 2020 Summer Olympics,Q17,Japan,1997-06-26,Q6581097,male,Q451661,Ama,"35.18844,136.80365",35.18844,136.80365,Q80434,Aichi Prefecture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,Q63985821,archery at the 2020 Summer Olympics – women's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/An_San,Q107618974,An San,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2001-02-27,Q6581072,female,Q41283,Gwangju,"35.166666666667,126.91666666667",35.166666666667,126.91666666667,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,Q63985821,archery at the 2020 Summer Olympics – women's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Elena_Osipova_(archer),Q67915987,Elena Osipova,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1993-05-22,Q6581072,female,Q7951,Petropavlovsk-Kamchatsky,"53.016666666667,158.65",53.016666666667,158.65,Q27559915,Petropavlovsk-Kamchatsky Urban Okrug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_individual,Q63985821,archery at the 2020 Summer Olympics – women's individual,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Lucilla_Boari,Q26131732,Lucilla Boari,https://en.wikipedia.org/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1997-03-24,Q6581072,female,Q6247,Mantua,"45.156388888889,10.791111111111",45.156388888889,10.791111111111,Q16204,Province of Mantua,IT,Italy,ITC,NORD-OVEST,ITC4,Lombardia,10027602,398779.09,ITC4B,Mantova,406919,13292.92
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/An_San,Q107618974,An San,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2001-02-27,Q6581072,female,Q41283,Gwangju,"35.166666666667,126.91666666667",35.166666666667,126.91666666667,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Jang_Min-hee,Q107619662,Jang Min-hee,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1999-04-05,Q6581072,female,Q20934,Incheon,"37.463888888889,126.64861111111",37.463888888889,126.64861111111,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Kang_Chae-young,Q21005304,Kang Chae-young,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,1996-06-08,Q6581072,female,Q41278,Ulsan,"35.55,129.31666666667",35.55,129.31666666667,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Svetlana_Gomboeva,Q107620507,Svetlana Gomboeva,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1998-06-08,Q6581072,female,Q958163,Ust-Ordynsky,"52.816666666667,104.73333333333",52.816666666667,104.73333333333,Q16022457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Elena_Osipova_(archer),Q67915987,Elena Osipova,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1993-05-22,Q6581072,female,Q7951,Petropavlovsk-Kamchatsky,"53.016666666667,158.65",53.016666666667,158.65,Q27559915,Petropavlovsk-Kamchatsky Urban Okrug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Ksenia_Perova,Q768328,Ksenia Perova,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1989-02-08,Q6581072,female,Q157523,Lesnoy,"58.633333333333,59.783333333333",58.633333333333,59.783333333333,Q4145650,Lesnoy Urban Okrug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Michelle_Kroppen,Q107619648,Michelle Kroppen,https://en.wikipedia.org/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1996-04-19,Q6581072,female,Q243526,Kevelaer,"51.5833333333333,6.25",51.5833333333333,6.25,Q6246,Kleve,DE,Germany,DEA,NORDRHEIN-WESTFALEN,DEA1,Düsseldorf,5207457,221024.09,DEA1B,Kleve,312465,9529.16
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Charline_Schwarz,Q107619832,Charline Schwarz,https://en.wikipedia.org/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,2001-01-15,Q6581072,female,Q2090,Nuremberg,"49.4538888888889,11.0775",49.4538888888889,11.0775,Q10551,Middle Franconia,DE,Germany,DE2,BAYERN,DE25,Mittelfranken,1775169,82247.03,DE254,"Nürnberg, Kreisfreie Stadt",518370,31594.96
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q63985814,archery at the 2020 Summer Olympics – women's team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Lisa_Unruh,Q18128952,Lisa Unruh,https://en.wikipedia.org/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1988-04-12,Q6581072,female,Q64,Berlin,"52.516666666667,13.383333333333",52.516666666667,13.383333333333,Q183,Germany,DE,Germany,DE3,BERLIN,DE30,Berlin,3669491,154672.63,DE300,Berlin,3669491,146806.61
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/Kim_Je-deok,Q107619893,Kim Je-deok,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2004-04-12,Q6581097,male,Q41154,North Gyeongsang Province,"36.25,128.75",36.25,128.75,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,gold,https://en.wikipedia.org/wiki/An_San,Q107618974,An San,https://en.wikipedia.org/wiki/South_Korea_at_the_2020_Summer_Olympics,Q42913884,South Korea at the 2020 Summer Olympics,Q884,South Korea,2001-02-27,Q6581072,female,Q41283,Gwangju,"35.166666666667,126.91666666667",35.166666666667,126.91666666667,Q884,South Korea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Steve_Wijler,Q42361303,Steve Wijler,https://en.wikipedia.org/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1996-09-19,Q6581097,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,silver,https://en.wikipedia.org/wiki/Gabriela_Schloesser,Q26131745,Gabriela Bayardo,https://en.wikipedia.org/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1994-02-18,Q6581072,female,Q124739,Tijuana,"32.536447,-117.037155",32.536447,-117.037155,Q2360428,Tijuana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Luis_%C3%81lvarez_(archer),Q1706739,Luis Álvarez,https://en.wikipedia.org/wiki/Mexico_at_the_2020_Summer_Olympics,Q42917128,Mexico at the 2020 Summer Olympics,Q96,Mexico,1991-04-13,Q6581097,male,Q199440,Mexicali,"32.663333333333,-115.46777777778",32.663333333333,-115.46777777778,Q1477270,Mexicali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Archery_at_the_2020_Summer_Olympics_%E2%80%93_Mixed_team,Q63985809,archery at the 2020 Summer Olympics – mixed team,Q32951792,archery at the 2020 Summer Olympics,Q108429,archery,bronze,https://en.wikipedia.org/wiki/Alejandra_Valencia,Q1756257,Alejandra Valencia,https://en.wikipedia.org/wiki/Mexico_at_the_2020_Summer_Olympics,Q42917128,Mexico at the 2020 Summer Olympics,Q96,Mexico,1994-10-17,Q6581072,female,Q189138,Hermosillo,"29.075,-110.958333333333",29.075,-110.958333333333,Q46422,Sonora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Svetlana_Kolesnichenko,Q14561116,Svetlana Kolesnichenko,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1993-09-20,Q6581072,female,Q7436,Gatchina,"59.566666666667,30.133333333333",59.566666666667,30.133333333333,Q50735,Gatchinskoye urban settlement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Svetlana_Romashina,Q242776,Svetlana Romashina,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1989-09-21,Q6581072,female,Q649,Moscow,"55.755833333333,37.617777777778",55.755833333333,37.617777777778,Q159,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,silver,https://en.wikipedia.org/wiki/Huang_Xuechen,Q441302,Huang Xuechen,https://en.wikipedia.org/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1990-02-25,Q6581072,female,Q8686,Shanghai,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,silver,https://en.wikipedia.org/wiki/Sun_Wenyan,Q3138906,Sun Wenyan,https://en.wikipedia.org/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1989-12-27,Q6581072,female,Q174091,Changsha,"28.19874,112.97087",28.19874,112.97087,Q45761,Hunan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,bronze,https://en.wikipedia.org/wiki/Marta_Fiedina,Q56043426,Marta Fiedina,https://en.wikipedia.org/wiki/Ukraine_at_the_2020_Summer_Olympics,Q42914058,Ukraine at the 2020 Summer Olympics,Q212,Ukraine,2002-02-01,Q6581072,female,Q42308,Kharkiv,"50,36.229166666667",50,36.229166666667,Q170666,Kharkiv Oblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_duet,Q72976086,artistic swimming at the 2020 Summer Olympics – women's duet,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,bronze,https://en.wikipedia.org/wiki/Anastasiya_Savchuk,Q21622748,Anastasiya Savchuk,https://en.wikipedia.org/wiki/Ukraine_at_the_2020_Summer_Olympics,Q42914058,Ukraine at the 2020 Summer Olympics,Q212,Ukraine,1996-03-02,Q6581072,female,Q42308,Kharkiv,"50,36.229166666667",50,36.229166666667,Q170666,Kharkiv Oblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q72976097,artistic swimming at the 2020 Summer Olympics – women's team,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Vlada_Chigireva,Q14561114,Vlada Chigireva,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1994-12-18,Q6581072,female,Q908,Rostov-on-Don,"47.233333333333,39.716666666667",47.233333333333,39.716666666667,Q3573,Rostov Oblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q72976097,artistic swimming at the 2020 Summer Olympics – women's team,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Marina_Goliadkina,Q21621376,Maryna Golyadkina,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1997-06-13,Q6581072,female,Q43070,Donetsk,"48.008888888889,37.804166666667",48.008888888889,37.804166666667,Q2012050,Donetsk Oblast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q72976097,artistic swimming at the 2020 Summer Olympics – women's team,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Svetlana_Kolesnichenko,Q14561116,Svetlana Kolesnichenko,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1993-09-20,Q6581072,female,Q7436,Gatchina,"59.566666666667,30.133333333333",59.566666666667,30.133333333333,Q50735,Gatchinskoye urban settlement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q72976097,artistic swimming at the 2020 Summer Olympics – women's team,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Polina_Komar,Q56073370,Polina Komar,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1999-11-04,Q6581072,female,Q649,Moscow,"55.755833333333,37.617777777778",55.755833333333,37.617777777778,Q159,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://en.wikipedia.org/wiki/Artistic_swimming_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team,Q72976097,artistic swimming at the 2020 Summer Olympics – women's team,Q32954888,synchronized swimming at the 2020 Summer Olympics,Q180692,synchronized swimming,gold,https://en.wikipedia.org/wiki/Alexandra_Patskevich,Q2567381,Alexandra Patskevich,https://en.wikipedia.org/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1988-11-04,Q6581072,female,Q649,Moscow,"55.755833333333,37.617777777778",55.755833333333,37.617777777778,Q159,Russia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
