event_link,event_wikidata_id,event_name,event_sport_wikidata_id,event_sport,event_part_of_wikidata_id,event_part_of,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts0_id,nuts0_name,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts2_population,nuts2_gdp,nuts3_id,nuts3_name,nuts3_population,nuts3_gdp
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Individual_dressage,Q65242253,equestrian at the 2020 Summer Olympics – individual dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,silver,/wiki/Isabell_Werth,Q238769,Isabell Werth,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1969-07-21,Q6581072,female,Q243337,Issum,"51.538888888889,6.4236111111111",51.538888888889,6.4236111111111,Q6246,Kleve,DE,Germany,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,5207457,221024.09,DEA1B,Kleve,312465,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Individual_dressage,Q65242253,equestrian at the 2020 Summer Olympics – individual dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Charlotte_Dujardin,Q272533,Charlotte Dujardin,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1985-07-13,Q6581072,female,Q210531,London Borough of Enfield,"51.654722222222,-0.079722222222222",51.654722222222,-0.079722222222222,Q23306,Greater London,UK,NA,UKI,London,UKI5,Outer London — East and North East,NA,NA,UKI54,Enfield,NA,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_dressage,Q65242259,equestrian at the 2020 Summer Olympics – team dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,gold,/wiki/Dorothee_Schneider,Q441345,Dorothee Schneider,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1969-02-17,Q6581072,female,Q1721,Wiesbaden,"50.0825,8.24",50.0825,8.24,Q7932,Darmstadt Government Region,DE,Germany,DE7,Hessen,DE71,Darmstadt,4019961,212495.12,DE714,"Wiesbaden, Kreisfreie Stadt",278474,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_dressage,Q65242259,equestrian at the 2020 Summer Olympics – team dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,gold,/wiki/Isabell_Werth,Q238769,Isabell Werth,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1969-07-21,Q6581072,female,Q243337,Issum,"51.538888888889,6.4236111111111",51.538888888889,6.4236111111111,Q6246,Kleve,DE,Germany,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,5207457,221024.09,DEA1B,Kleve,312465,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_dressage,Q65242259,equestrian at the 2020 Summer Olympics – team dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,silver,/wiki/Steffen_Peters,Q2338733,Steffen Peters,/wiki/United_States_at_the_2020_Summer_Olympics,Q42914289,United States at the 2020 Summer Olympics,Q30,United States of America,1964-09-18,Q6581097,male,Q4011,Wesel,"51.658611111111,6.6177777777778",51.658611111111,6.6177777777778,Q6245,Wesel,DE,Germany,DEA,Nordrhein-Westfalen,DEA1,Düsseldorf,5207457,221024.09,DEA1F,Wesel,459976,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_dressage,Q65242259,equestrian at the 2020 Summer Olympics – team dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Carl_Hester,Q1038847,Carl Hester,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1967-06-29,Q6581097,male,Q2884709,Barnet,"51.6444,-0.1997",51.6444,-0.1997,Q151048,London Borough of Barnet,UK,NA,UKI,London,UKI7,Outer London — West and North West,NA,NA,UKI71,Barnet,NA,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_dressage,Q65242259,equestrian at the 2020 Summer Olympics – team dressage,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Charlotte_Dujardin,Q272533,Charlotte Dujardin,/wiki/Great_Britain_at_the_2020_Summer_Olympics,Q50014472,Great Britain at the 2020 Summer Olympics,Q145,United Kingdom,1985-07-13,Q6581072,female,Q210531,London Borough of Enfield,"51.654722222222,-0.079722222222222",51.654722222222,-0.079722222222222,Q23306,Greater London,UK,NA,UKI,London,UKI5,Outer London — East and North East,NA,NA,UKI54,Enfield,NA,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Individual_eventing,Q65242274,equestrian at the 2020 Summer Olympics – individual eventing,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,gold,/wiki/Julia_Krajewski,Q19969548,Julia Krajewski,/wiki/Germany_at_the_2020_Summer_Olympics,Q42914232,Germany at the 2020 Summer Olympics,Q183,Germany,1988-10-22,Q6581072,female,Q4158,Langenhagen,"52.439444444444,9.74",52.439444444444,9.74,Q5963,Hanover region,DE,Germany,DE9,Niedersachsen,DE92,Hannover,2148238,85381.57,DE929,Region Hannover,1157115,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_eventing,Q65242278,equestrian at the 2020 Summer Olympics – team eventing,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Nicolas_Touzaint,Q919677,Nicolas Touzaint,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1980-05-10,Q6581097,male,Q38380,Angers,"47.472777777778,-0.55555555555556",47.472777777778,-0.55555555555556,Q12584,Maine-et-Loire,FR,France,FRG,Pays de la Loire,FRG0,Pays de la Loire,3818421,121220.27,FRG02,Maine-et-Loire,818345,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_eventing,Q65242278,equestrian at the 2020 Summer Olympics – team eventing,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Karim_Laghouag,Q3193198,Karim Laghouag,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1975-08-04,Q6581097,male,Q34001,Roubaix,"50.69,3.1816666666667",50.69,3.1816666666667,Q471969,Lille metropolis,FR,France,FRE,Hauts-de-France,FRE1,Nord-Pas de Calais,4061166,119905.84,FRE11,Nord,2601802,NA
/wiki/Equestrian_at_the_2020_Summer_Olympics_%E2%80%93_Team_eventing,Q65242278,equestrian at the 2020 Summer Olympics – team eventing,Q31895443,equestrian at the 2020 Summer Olympics,Q902378,equestrian sport,bronze,/wiki/Christopher_Six,Q107745937,Christopher Six,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1985-12-12,Q6581097,male,Q752189,Limours,"48.645555555556,2.0761111111111",48.645555555556,2.0761111111111,Q979470,Seine-et-Oise,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR103,Yvelines,1449520,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_%C3%A9p%C3%A9e,Q62414537,fencing at the 2020 Summer Olympics – men's individual épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Romain_Cannone,Q107340019,Romain Cannone,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1997-04-12,Q6581097,male,Q172455,Boulogne-Billancourt,"48.835277777778,2.2413888888889",48.835277777778,2.2413888888889,Q1142326,Seine,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR105,Hauts-de-Seine,1628798,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_%C3%A9p%C3%A9e,Q62414537,fencing at the 2020 Summer Olympics – men's individual épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Gergely_Sikl%C3%B3si,Q65159872,Gergely Siklósi,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1997-09-04,Q6581097,male,Q288413,Tapolca,"46.882777777778,17.441111111111",46.882777777778,17.441111111111,Q830847,Tapolca  District,HU,Hungary,HU2,Dunántúl,HU21,Közép-Dunántúl,1060755,14577.66,HU213,Veszprém,341157,3876.85
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_foil,Q62399489,fencing at the 2020 Summer Olympics – men's individual foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Daniele_Garozzo,Q18921764,Daniele Garozzo,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1992-08-04,Q6581097,male,Q1903,Catania,"37.502669444444,15.087269444444",37.502669444444,15.087269444444,Q16154,Province of Catania,IT,Italy,ITG,Isole,ITG1,Sicilia,4875290,89365.04,ITG17,Catania,1072634,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_foil,Q62399489,fencing at the 2020 Summer Olympics – men's individual foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Alexander_Choupenitch,Q16236038,Alexander Choupenitch,/wiki/Czech_Republic_at_the_2020_Summer_Olympics,Q50014477,Czech Republic at the 2020 Summer Olympics,Q213,Czech Republic,1994-05-02,Q6581097,male,Q14960,Brno,"49.195277777778,16.608333333333",49.195277777778,16.608333333333,Q850531,Brno-City District,CZ,Czechia,CZ0,Česko,CZ06,Jihovýchod,1701802,32055.14,CZ064,Jihomoravský kraj,1191989,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_foil,Q62450897,fencing at the 2020 Summer Olympics – men's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Enzo_Lefort,Q1392625,Enzo Lefort,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1991-09-29,Q6581097,male,Q44401,Cayenne,"4.9386111111111,-52.335",4.9386111111111,-52.335,Q632280,Canton of Cayenne Centre,FR,France,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY3,Guyane,288086,4353.52,FRY30,Guyane,288086,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_foil,Q62450897,fencing at the 2020 Summer Olympics – men's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Erwann_Le_P%C3%A9choux,Q1392951,Erwann Le Péchoux,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1982-01-13,Q6581097,male,Q386778,Pertuis,"43.694166666667,5.5030555555556",43.694166666667,5.5030555555556,Q1120161,communauté d'agglomération du pays d'Aix,FR,France,FRL,Provence-Alpes-Côte d’Azur,FRL0,Provence-Alpes-Côte d’Azur,5077582,170603.5,FRL04,Bouches-du-Rhône,2044355,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_foil,Q62450897,fencing at the 2020 Summer Olympics – men's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Julien_Mertine,Q17350782,Julien Mertine,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1988-06-25,Q6581097,male,Q185075,Saint-Germain-en-Laye,"48.896388888889,2.0905555555556",48.896388888889,2.0905555555556,Q212673,arrondissement of Saint-Germain-en-Laye,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR103,Yvelines,1449520,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_foil,Q62450897,fencing at the 2020 Summer Olympics – men's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Maxime_Pauty,Q64734828,Maxime Pauty,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1993-06-20,Q6581097,male,Q194160,Clamart,"48.800833333333,2.2619444444444",48.800833333333,2.2619444444444,Q119572,canton of Le Plessis-Robinson,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR105,Hauts-de-Seine,1628798,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_sabre,Q62414465,fencing at the 2020 Summer Olympics – men's individual sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/%C3%81ron_Szil%C3%A1gyi,Q252335,Áron Szilágyi,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1990-01-14,Q6581097,male,Q1781,Budapest,"47.498333333333,19.040833333333",47.498333333333,19.040833333333,Q28,Hungary,HU,Hungary,HU1,Közép-Magyarország,HU11,Budapest,1750216,54092.58,HU110,Budapest,1750216,54092.58
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_sabre,Q62414465,fencing at the 2020 Summer Olympics – men's individual sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Luigi_Samele,Q2625005,Luigi Samele,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1987-07-25,Q6581097,male,Q13464,Foggia,"41.45845,15.55188",41.45845,15.55188,Q15129,Province of Foggia,IT,Italy,ITF,Sud,ITF4,Puglia,3953305,77475.32,ITF46,Foggia,606904,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Luca_Curatoli,Q16657905,Luca Curatoli,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1994-07-25,Q6581097,male,Q2634,Naples,"40.833333333333,14.25",40.833333333333,14.25,Q18241891,Metropolitan City of Naples,IT,Italy,ITF,Sud,ITF3,Campania,5712143,109630.67,ITF33,Napoli,3034410,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Luigi_Samele,Q2625005,Luigi Samele,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1987-07-25,Q6581097,male,Q13464,Foggia,"41.45845,15.55188",41.45845,15.55188,Q15129,Province of Foggia,IT,Italy,ITF,Sud,ITF4,Puglia,3953305,77475.32,ITF46,Foggia,606904,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/%C3%81ron_Szil%C3%A1gyi,Q252335,Áron Szilágyi,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1990-01-14,Q6581097,male,Q1781,Budapest,"47.498333333333,19.040833333333",47.498333333333,19.040833333333,Q28,Hungary,HU,Hungary,HU1,Közép-Magyarország,HU11,Budapest,1750216,54092.58,HU110,Budapest,1750216,54092.58
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Andr%C3%A1s_Szatm%C3%A1ri,Q18128572,András Szatmári,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1993-02-03,Q6581097,male,Q1781,Budapest,"47.498333333333,19.040833333333",47.498333333333,19.040833333333,Q28,Hungary,HU,Hungary,HU1,Közép-Magyarország,HU11,Budapest,1750216,54092.58,HU110,Budapest,1750216,54092.58
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Tam%C3%A1s_Decsi,Q3514901,Tamás Decsi,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1982-10-15,Q6581097,male,Q214942,Kazincbarcika,"48.253055555556,20.645555555556",48.253055555556,20.645555555556,Q1043071,Kazincbarcika  District,HU,Hungary,HU3,Alföld és Észak,HU31,Észak-Magyarország,1118577,11195.25,HU311,Borsod-Abaúj-Zemplén,637064,6560.38
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_team_sabre,Q62520526,fencing at the 2020 Summer Olympics – men's team sabre,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Csan%C3%A1d_G%C3%A9mesi,Q17489629,Csanád Gémesi,/wiki/Hungary_at_the_2020_Summer_Olympics,Q42914413,Hungary at the 2020 Summer Olympics,Q28,Hungary,1986-11-13,Q6581097,male,Q209988,Gödöllő,"47.6,19.366666666667",47.6,19.366666666667,Q853188,Gödöllő District,HU,Hungary,HU1,Közép-Magyarország,HU12,Pest,1297102,15339.24,HU120,Pest,1297102,15339.24
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_%C3%A9p%C3%A9e,Q65240394,fencing at the 2020 Summer Olympics – women's individual épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Ana_Maria_Popescu,Q187951,Ana Maria Popescu,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1984-11-26,Q6581072,female,Q19660,Bucharest,"44.4,26.083333333333",44.4,26.083333333333,Q218,Romania,RO,Romania,RO3,Macroregiunea Trei,RO32,Bucureşti-Ilfov,2322002,61169.4,RO321,Bucureşti,1835258,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_%C3%A9p%C3%A9e,Q65240394,fencing at the 2020 Summer Olympics – women's individual épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Katrina_Lehis,Q16405897,Katrina Lehis,/wiki/Estonia_at_the_2020_Summer_Olympics,Q42914298,Estonia at the 2020 Summer Olympics,Q191,Estonia,1994-12-19,Q6581072,female,Q191106,Haapsalu,"58.946944444444,23.536944444444",58.946944444444,23.536944444444,Q23890578,Haapsalu City,EE,Estonia,EE0,Eesti,EE00,Eesti,1328976,28112.39,EE004,Lääne-Eesti,149027,1961.51
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Julia_Beljajeva,Q3811072,Julia Beljajeva,/wiki/Estonia_at_the_2020_Summer_Olympics,Q42914298,Estonia at the 2020 Summer Olympics,Q191,Estonia,1992-07-21,Q6581072,female,Q13972,Tartu,"58.38,26.7225",58.38,26.7225,Q634648,Yurevsky Uyezd,EE,Estonia,EE0,Eesti,EE00,Eesti,1328976,28112.39,EE008,Lõuna-Eesti,316186,4745.1
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Erika_Kirpu,Q3731766,Erika Kirpu,/wiki/Estonia_at_the_2020_Summer_Olympics,Q42914298,Estonia at the 2020 Summer Olympics,Q191,Estonia,1992-06-22,Q6581072,female,Q13972,Tartu,"58.38,26.7225",58.38,26.7225,Q634648,Yurevsky Uyezd,EE,Estonia,EE0,Eesti,EE00,Eesti,1328976,28112.39,EE008,Lõuna-Eesti,316186,4745.1
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,gold,/wiki/Katrina_Lehis,Q16405897,Katrina Lehis,/wiki/Estonia_at_the_2020_Summer_Olympics,Q42914298,Estonia at the 2020 Summer Olympics,Q191,Estonia,1994-12-19,Q6581072,female,Q191106,Haapsalu,"58.946944444444,23.536944444444",58.946944444444,23.536944444444,Q23890578,Haapsalu City,EE,Estonia,EE0,Eesti,EE00,Eesti,1328976,28112.39,EE004,Lääne-Eesti,149027,1961.51
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Rossella_Fiamingo,Q732184,Rossella Fiamingo,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1991-07-14,Q6581072,female,Q1903,Catania,"37.502669444444,15.087269444444",37.502669444444,15.087269444444,Q16154,Province of Catania,IT,Italy,ITG,Isole,ITG1,Sicilia,4875290,89365.04,ITG17,Catania,1072634,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Federica_Isola,Q65159536,Federica Isola,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1999-09-27,Q6581072,female,Q490,Milan,"45.466944444444,9.19",45.466944444444,9.19,Q15121,province of Milan,IT,Italy,ITC,Nord-Ovest,ITC4,Lombardia,10027602,398779.09,ITC4C,Milano,3265327,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Mara_Navarria,Q1442283,Mara Navarria,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1985-07-18,Q6581072,female,Q2790,Udine,"46.066666666667,13.233333333333",46.066666666667,13.233333333333,Q16294,Province of Udine,IT,Italy,ITH,Nord-Est,ITH4,Friuli-Venezia Giulia,1206216,38771.59,ITH42,Udine,526474,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_%C3%A9p%C3%A9e,Q65240396,fencing at the 2020 Summer Olympics – women's team épée,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Alberta_Santuccio,Q52151565,Alberta Santuccio,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1994-10-22,Q6581072,female,Q1903,Catania,"37.502669444444,15.087269444444",37.502669444444,15.087269444444,Q16154,Province of Catania,IT,Italy,ITG,Isole,ITG1,Sicilia,4875290,89365.04,ITG17,Catania,1072634,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_foil,Q65240386,fencing at the 2020 Summer Olympics – women's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Anita_Blaze,Q3617583,Anita Blaze,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1991-10-29,Q6581072,female,Q13636,Les Abymes,"16.270555555556,-61.504722222222",16.270555555556,-61.504722222222,Q17012,Guadeloupe,FR,France,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY1,Guadeloupe,412682,10079.5,FRY10,Guadeloupe,412682,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_foil,Q65240386,fencing at the 2020 Summer Olympics – women's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Astrid_Guyart,Q1657276,Astrid Guyart,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1983-03-17,Q6581072,female,Q193929,Suresnes,"48.871111111111,2.2269444444444",48.871111111111,2.2269444444444,Q12543,Hauts-de-Seine,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR105,Hauts-de-Seine,1628798,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_foil,Q65240386,fencing at the 2020 Summer Olympics – women's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Pauline_Ranvier,Q20993707,Pauline Ranvier,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1994-04-14,Q6581072,female,Q90,Paris,"48.856944444444,2.3513888888889",48.856944444444,2.3513888888889,Q1142326,Seine,FR,France,FR1,Ile-de-France,FR10,Ile-de-France,12291557,742569.25,FR101,Paris,2154092,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_foil,Q65240386,fencing at the 2020 Summer Olympics – women's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,silver,/wiki/Ysaora_Thibus,Q923922,Ysaora Thibus,/wiki/France_at_the_2020_Summer_Olympics,Q33019138,France at the 2020 Summer Olympics,Q142,France,1991-08-22,Q6581072,female,Q13636,Les Abymes,"16.270555555556,-61.504722222222",16.270555555556,-61.504722222222,Q17012,Guadeloupe,FR,France,FRY,RUP FR — Régions Ultrapériphériques Françaises,FRY1,Guadeloupe,412682,10079.5,FRY10,Guadeloupe,412682,NA
/wiki/Fencing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_team_foil,Q65240386,fencing at the 2020 Summer Olympics – women's team foil,Q39080751,fencing at the 2020 Summer Olympics,Q12100,fencing,bronze,/wiki/Martina_Batini,Q17195249,Martina Batini,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1989-04-17,Q6581072,female,Q13375,Pisa,"43.716666666667,10.4",43.716666666667,10.4,Q16244,Province of Pisa,IT,Italy,ITI,Centro (IT),ITI1,Toscana,3692555,118727.3,ITI17,Pisa,418122,NA
